contig_12551	salade_I_fev__hifi_reads_bin.full.10
contig_12556	salade_I_fev__hifi_reads_bin.full.10
contig_12570	salade_I_fev__hifi_reads_bin.full.10
contig_12637	salade_I_fev__hifi_reads_bin.full.10
contig_12641	salade_I_fev__hifi_reads_bin.full.10
contig_12704	salade_I_fev__hifi_reads_bin.full.10
contig_12712	salade_I_fev__hifi_reads_bin.full.10
contig_12713	salade_I_fev__hifi_reads_bin.full.10
contig_12744	salade_I_fev__hifi_reads_bin.full.10
contig_12778	salade_I_fev__hifi_reads_bin.full.10
contig_12795	salade_I_fev__hifi_reads_bin.full.10
contig_12899	salade_I_fev__hifi_reads_bin.full.10
contig_12901	salade_I_fev__hifi_reads_bin.full.10
contig_12902	salade_I_fev__hifi_reads_bin.full.10
contig_12903	salade_I_fev__hifi_reads_bin.full.10
contig_12906	salade_I_fev__hifi_reads_bin.full.10
contig_12931	salade_I_fev__hifi_reads_bin.full.10
contig_12963	salade_I_fev__hifi_reads_bin.full.10
contig_13108	salade_I_fev__hifi_reads_bin.full.10
contig_13208	salade_I_fev__hifi_reads_bin.full.10
contig_13243	salade_I_fev__hifi_reads_bin.full.10
contig_1325	salade_I_fev__hifi_reads_bin.full.10
contig_13263	salade_I_fev__hifi_reads_bin.full.10
contig_13279	salade_I_fev__hifi_reads_bin.full.10
contig_13313	salade_I_fev__hifi_reads_bin.full.10
contig_13347	salade_I_fev__hifi_reads_bin.full.10
contig_13363	salade_I_fev__hifi_reads_bin.full.10
contig_13364	salade_I_fev__hifi_reads_bin.full.10
contig_13427	salade_I_fev__hifi_reads_bin.full.10
contig_1350	salade_I_fev__hifi_reads_bin.full.10
contig_1351	salade_I_fev__hifi_reads_bin.full.10
contig_1414	salade_I_fev__hifi_reads_bin.full.10
contig_1425	salade_I_fev__hifi_reads_bin.full.10
contig_1426	salade_I_fev__hifi_reads_bin.full.10
contig_1450	salade_I_fev__hifi_reads_bin.full.10
contig_1451	salade_I_fev__hifi_reads_bin.full.10
contig_1453	salade_I_fev__hifi_reads_bin.full.10
contig_1454	salade_I_fev__hifi_reads_bin.full.10
contig_1457	salade_I_fev__hifi_reads_bin.full.10
contig_1490	salade_I_fev__hifi_reads_bin.full.10
contig_1491	salade_I_fev__hifi_reads_bin.full.10
contig_1492	salade_I_fev__hifi_reads_bin.full.10
contig_1560	salade_I_fev__hifi_reads_bin.full.10
contig_157	salade_I_fev__hifi_reads_bin.full.10
contig_158	salade_I_fev__hifi_reads_bin.full.10
contig_159	salade_I_fev__hifi_reads_bin.full.10
contig_160	salade_I_fev__hifi_reads_bin.full.10
contig_1633	salade_I_fev__hifi_reads_bin.full.10
contig_1676	salade_I_fev__hifi_reads_bin.full.10
contig_1809	salade_I_fev__hifi_reads_bin.full.10
contig_1849	salade_I_fev__hifi_reads_bin.full.10
contig_1850	salade_I_fev__hifi_reads_bin.full.10
contig_1851	salade_I_fev__hifi_reads_bin.full.10
contig_1921	salade_I_fev__hifi_reads_bin.full.10
contig_1948	salade_I_fev__hifi_reads_bin.full.10
contig_21	salade_I_fev__hifi_reads_bin.full.10
contig_2175	salade_I_fev__hifi_reads_bin.full.10
contig_2185	salade_I_fev__hifi_reads_bin.full.10
contig_2214	salade_I_fev__hifi_reads_bin.full.10
contig_2244	salade_I_fev__hifi_reads_bin.full.10
contig_229	salade_I_fev__hifi_reads_bin.full.10
contig_2308	salade_I_fev__hifi_reads_bin.full.10
contig_2356	salade_I_fev__hifi_reads_bin.full.10
contig_2366	salade_I_fev__hifi_reads_bin.full.10
contig_2416	salade_I_fev__hifi_reads_bin.full.10
contig_2417	salade_I_fev__hifi_reads_bin.full.10
contig_2424	salade_I_fev__hifi_reads_bin.full.10
contig_2425	salade_I_fev__hifi_reads_bin.full.10
contig_2572	salade_I_fev__hifi_reads_bin.full.10
contig_2585	salade_I_fev__hifi_reads_bin.full.10
contig_2628	salade_I_fev__hifi_reads_bin.full.10
contig_2655	salade_I_fev__hifi_reads_bin.full.10
contig_2657	salade_I_fev__hifi_reads_bin.full.10
contig_266	salade_I_fev__hifi_reads_bin.full.10
contig_2692	salade_I_fev__hifi_reads_bin.full.10
contig_2693	salade_I_fev__hifi_reads_bin.full.10
contig_2694	salade_I_fev__hifi_reads_bin.full.10
contig_2838	salade_I_fev__hifi_reads_bin.full.10
contig_286	salade_I_fev__hifi_reads_bin.full.10
contig_2892	salade_I_fev__hifi_reads_bin.full.10
contig_2897	salade_I_fev__hifi_reads_bin.full.10
contig_2948	salade_I_fev__hifi_reads_bin.full.10
contig_2982	salade_I_fev__hifi_reads_bin.full.10
contig_2991	salade_I_fev__hifi_reads_bin.full.10
contig_3037	salade_I_fev__hifi_reads_bin.full.10
contig_3100	salade_I_fev__hifi_reads_bin.full.10
contig_3122	salade_I_fev__hifi_reads_bin.full.10
contig_3167	salade_I_fev__hifi_reads_bin.full.10
contig_317	salade_I_fev__hifi_reads_bin.full.10
contig_3187	salade_I_fev__hifi_reads_bin.full.10
contig_3199	salade_I_fev__hifi_reads_bin.full.10
contig_3255	salade_I_fev__hifi_reads_bin.full.10
contig_329	salade_I_fev__hifi_reads_bin.full.10
contig_3331	salade_I_fev__hifi_reads_bin.full.10
contig_3336	salade_I_fev__hifi_reads_bin.full.10
contig_3426	salade_I_fev__hifi_reads_bin.full.10
contig_3428	salade_I_fev__hifi_reads_bin.full.10
contig_3489	salade_I_fev__hifi_reads_bin.full.10
contig_3512	salade_I_fev__hifi_reads_bin.full.10
contig_3546	salade_I_fev__hifi_reads_bin.full.10
contig_3569	salade_I_fev__hifi_reads_bin.full.10
contig_3602	salade_I_fev__hifi_reads_bin.full.10
contig_3638	salade_I_fev__hifi_reads_bin.full.10
contig_3644	salade_I_fev__hifi_reads_bin.full.10
contig_3647	salade_I_fev__hifi_reads_bin.full.10
contig_366	salade_I_fev__hifi_reads_bin.full.10
contig_3671	salade_I_fev__hifi_reads_bin.full.10
contig_3673	salade_I_fev__hifi_reads_bin.full.10
contig_377	salade_I_fev__hifi_reads_bin.full.10
contig_3773	salade_I_fev__hifi_reads_bin.full.10
contig_3790	salade_I_fev__hifi_reads_bin.full.10
contig_3843	salade_I_fev__hifi_reads_bin.full.10
contig_3849	salade_I_fev__hifi_reads_bin.full.10
contig_4012	salade_I_fev__hifi_reads_bin.full.10
contig_4127	salade_I_fev__hifi_reads_bin.full.10
contig_4211	salade_I_fev__hifi_reads_bin.full.10
contig_4286	salade_I_fev__hifi_reads_bin.full.10
contig_4315	salade_I_fev__hifi_reads_bin.full.10
contig_4326	salade_I_fev__hifi_reads_bin.full.10
contig_4328	salade_I_fev__hifi_reads_bin.full.10
contig_4339	salade_I_fev__hifi_reads_bin.full.10
contig_4369	salade_I_fev__hifi_reads_bin.full.10
contig_4372	salade_I_fev__hifi_reads_bin.full.10
contig_4399	salade_I_fev__hifi_reads_bin.full.10
contig_4417	salade_I_fev__hifi_reads_bin.full.10
contig_4486	salade_I_fev__hifi_reads_bin.full.10
contig_457	salade_I_fev__hifi_reads_bin.full.10
contig_4666	salade_I_fev__hifi_reads_bin.full.10
contig_471	salade_I_fev__hifi_reads_bin.full.10
contig_475	salade_I_fev__hifi_reads_bin.full.10
contig_4813	salade_I_fev__hifi_reads_bin.full.10
contig_4814	salade_I_fev__hifi_reads_bin.full.10
contig_4816	salade_I_fev__hifi_reads_bin.full.10
contig_4817	salade_I_fev__hifi_reads_bin.full.10
contig_4859	salade_I_fev__hifi_reads_bin.full.10
contig_4918	salade_I_fev__hifi_reads_bin.full.10
contig_4937	salade_I_fev__hifi_reads_bin.full.10
contig_4943	salade_I_fev__hifi_reads_bin.full.10
contig_4944	salade_I_fev__hifi_reads_bin.full.10
contig_4974	salade_I_fev__hifi_reads_bin.full.10
contig_5021	salade_I_fev__hifi_reads_bin.full.10
contig_5088	salade_I_fev__hifi_reads_bin.full.10
contig_5159	salade_I_fev__hifi_reads_bin.full.10
contig_5160	salade_I_fev__hifi_reads_bin.full.10
contig_5286	salade_I_fev__hifi_reads_bin.full.10
contig_5344	salade_I_fev__hifi_reads_bin.full.10
contig_5374	salade_I_fev__hifi_reads_bin.full.10
contig_5432	salade_I_fev__hifi_reads_bin.full.10
contig_5538	salade_I_fev__hifi_reads_bin.full.10
contig_554	salade_I_fev__hifi_reads_bin.full.10
contig_5568	salade_I_fev__hifi_reads_bin.full.10
contig_56	salade_I_fev__hifi_reads_bin.full.10
contig_561	salade_I_fev__hifi_reads_bin.full.10
contig_5615	salade_I_fev__hifi_reads_bin.full.10
contig_5658	salade_I_fev__hifi_reads_bin.full.10
contig_5670	salade_I_fev__hifi_reads_bin.full.10
contig_5696	salade_I_fev__hifi_reads_bin.full.10
contig_5706	salade_I_fev__hifi_reads_bin.full.10
contig_5752	salade_I_fev__hifi_reads_bin.full.10
contig_5757	salade_I_fev__hifi_reads_bin.full.10
contig_5883	salade_I_fev__hifi_reads_bin.full.10
contig_5914	salade_I_fev__hifi_reads_bin.full.10
contig_5955	salade_I_fev__hifi_reads_bin.full.10
contig_5968	salade_I_fev__hifi_reads_bin.full.10
contig_5978	salade_I_fev__hifi_reads_bin.full.10
contig_599	salade_I_fev__hifi_reads_bin.full.10
contig_6113	salade_I_fev__hifi_reads_bin.full.10
contig_6115	salade_I_fev__hifi_reads_bin.full.10
contig_6128	salade_I_fev__hifi_reads_bin.full.10
contig_6196	salade_I_fev__hifi_reads_bin.full.10
contig_6289	salade_I_fev__hifi_reads_bin.full.10
contig_6299	salade_I_fev__hifi_reads_bin.full.10
contig_6335	salade_I_fev__hifi_reads_bin.full.10
contig_638	salade_I_fev__hifi_reads_bin.full.10
contig_6384	salade_I_fev__hifi_reads_bin.full.10
contig_6422	salade_I_fev__hifi_reads_bin.full.10
contig_6452	salade_I_fev__hifi_reads_bin.full.10
contig_6490	salade_I_fev__hifi_reads_bin.full.10
contig_6523	salade_I_fev__hifi_reads_bin.full.10
contig_6532	salade_I_fev__hifi_reads_bin.full.10
contig_6544	salade_I_fev__hifi_reads_bin.full.10
contig_6545	salade_I_fev__hifi_reads_bin.full.10
contig_656	salade_I_fev__hifi_reads_bin.full.10
contig_6577	salade_I_fev__hifi_reads_bin.full.10
contig_6596	salade_I_fev__hifi_reads_bin.full.10
contig_6630	salade_I_fev__hifi_reads_bin.full.10
contig_6649	salade_I_fev__hifi_reads_bin.full.10
contig_6744	salade_I_fev__hifi_reads_bin.full.10
contig_6746	salade_I_fev__hifi_reads_bin.full.10
contig_6789	salade_I_fev__hifi_reads_bin.full.10
contig_682	salade_I_fev__hifi_reads_bin.full.10
contig_683	salade_I_fev__hifi_reads_bin.full.10
contig_6923	salade_I_fev__hifi_reads_bin.full.10
contig_6937	salade_I_fev__hifi_reads_bin.full.10
contig_6945	salade_I_fev__hifi_reads_bin.full.10
contig_6948	salade_I_fev__hifi_reads_bin.full.10
contig_6984	salade_I_fev__hifi_reads_bin.full.10
contig_7044	salade_I_fev__hifi_reads_bin.full.10
contig_7113	salade_I_fev__hifi_reads_bin.full.10
contig_7129	salade_I_fev__hifi_reads_bin.full.10
contig_7130	salade_I_fev__hifi_reads_bin.full.10
contig_7143	salade_I_fev__hifi_reads_bin.full.10
contig_7278	salade_I_fev__hifi_reads_bin.full.10
contig_7292	salade_I_fev__hifi_reads_bin.full.10
contig_734	salade_I_fev__hifi_reads_bin.full.10
contig_7341	salade_I_fev__hifi_reads_bin.full.10
contig_7422	salade_I_fev__hifi_reads_bin.full.10
contig_7491	salade_I_fev__hifi_reads_bin.full.10
contig_7492	salade_I_fev__hifi_reads_bin.full.10
contig_7501	salade_I_fev__hifi_reads_bin.full.10
contig_752	salade_I_fev__hifi_reads_bin.full.10
contig_7574	salade_I_fev__hifi_reads_bin.full.10
contig_7603	salade_I_fev__hifi_reads_bin.full.10
contig_7717	salade_I_fev__hifi_reads_bin.full.10
contig_7730	salade_I_fev__hifi_reads_bin.full.10
contig_7807	salade_I_fev__hifi_reads_bin.full.10
contig_7850	salade_I_fev__hifi_reads_bin.full.10
contig_7883	salade_I_fev__hifi_reads_bin.full.10
contig_7888	salade_I_fev__hifi_reads_bin.full.10
contig_7898	salade_I_fev__hifi_reads_bin.full.10
contig_7985	salade_I_fev__hifi_reads_bin.full.10
contig_8013	salade_I_fev__hifi_reads_bin.full.10
contig_8014	salade_I_fev__hifi_reads_bin.full.10
contig_8040	salade_I_fev__hifi_reads_bin.full.10
contig_8061	salade_I_fev__hifi_reads_bin.full.10
contig_8133	salade_I_fev__hifi_reads_bin.full.10
contig_8182	salade_I_fev__hifi_reads_bin.full.10
contig_819	salade_I_fev__hifi_reads_bin.full.10
contig_8370	salade_I_fev__hifi_reads_bin.full.10
contig_8383	salade_I_fev__hifi_reads_bin.full.10
contig_8487	salade_I_fev__hifi_reads_bin.full.10
contig_8537	salade_I_fev__hifi_reads_bin.full.10
contig_8554	salade_I_fev__hifi_reads_bin.full.10
contig_856	salade_I_fev__hifi_reads_bin.full.10
contig_8569	salade_I_fev__hifi_reads_bin.full.10
contig_8605	salade_I_fev__hifi_reads_bin.full.10
contig_8609	salade_I_fev__hifi_reads_bin.full.10
contig_8683	salade_I_fev__hifi_reads_bin.full.10
contig_8779	salade_I_fev__hifi_reads_bin.full.10
contig_8785	salade_I_fev__hifi_reads_bin.full.10
contig_8862	salade_I_fev__hifi_reads_bin.full.10
contig_8871	salade_I_fev__hifi_reads_bin.full.10
contig_8925	salade_I_fev__hifi_reads_bin.full.10
contig_9042	salade_I_fev__hifi_reads_bin.full.10
contig_920	salade_I_fev__hifi_reads_bin.full.10
contig_9220	salade_I_fev__hifi_reads_bin.full.10
contig_9242	salade_I_fev__hifi_reads_bin.full.10
contig_9281	salade_I_fev__hifi_reads_bin.full.10
contig_9350	salade_I_fev__hifi_reads_bin.full.10
contig_9378	salade_I_fev__hifi_reads_bin.full.10
contig_9385	salade_I_fev__hifi_reads_bin.full.10
contig_943	salade_I_fev__hifi_reads_bin.full.10
contig_944	salade_I_fev__hifi_reads_bin.full.10
contig_9490	salade_I_fev__hifi_reads_bin.full.10
contig_95	salade_I_fev__hifi_reads_bin.full.10
contig_9530	salade_I_fev__hifi_reads_bin.full.10
contig_966	salade_I_fev__hifi_reads_bin.full.10
contig_9674	salade_I_fev__hifi_reads_bin.full.10
contig_9782	salade_I_fev__hifi_reads_bin.full.10
contig_9922	salade_I_fev__hifi_reads_bin.full.10
contig_998	salade_I_fev__hifi_reads_bin.full.10
contig_9996	salade_I_fev__hifi_reads_bin.full.10
contig_10406	salade_I_fev__hifi_reads_bin.full.11
contig_11325	salade_I_fev__hifi_reads_bin.full.11
contig_1135	salade_I_fev__hifi_reads_bin.full.11
contig_11511	salade_I_fev__hifi_reads_bin.full.11
contig_11524	salade_I_fev__hifi_reads_bin.full.11
contig_11621	salade_I_fev__hifi_reads_bin.full.11
contig_11794	salade_I_fev__hifi_reads_bin.full.11
contig_11812	salade_I_fev__hifi_reads_bin.full.11
contig_12136	salade_I_fev__hifi_reads_bin.full.11
contig_12403	salade_I_fev__hifi_reads_bin.full.11
contig_1270	salade_I_fev__hifi_reads_bin.full.11
contig_13128	salade_I_fev__hifi_reads_bin.full.11
contig_1403	salade_I_fev__hifi_reads_bin.full.11
contig_1447	salade_I_fev__hifi_reads_bin.full.11
contig_1909	salade_I_fev__hifi_reads_bin.full.11
contig_2230	salade_I_fev__hifi_reads_bin.full.11
contig_2242	salade_I_fev__hifi_reads_bin.full.11
contig_2642	salade_I_fev__hifi_reads_bin.full.11
contig_3772	salade_I_fev__hifi_reads_bin.full.11
contig_386	salade_I_fev__hifi_reads_bin.full.11
contig_3889	salade_I_fev__hifi_reads_bin.full.11
contig_3899	salade_I_fev__hifi_reads_bin.full.11
contig_4006	salade_I_fev__hifi_reads_bin.full.11
contig_411	salade_I_fev__hifi_reads_bin.full.11
contig_465	salade_I_fev__hifi_reads_bin.full.11
contig_466	salade_I_fev__hifi_reads_bin.full.11
contig_5150	salade_I_fev__hifi_reads_bin.full.11
contig_5417	salade_I_fev__hifi_reads_bin.full.11
contig_549	salade_I_fev__hifi_reads_bin.full.11
contig_5613	salade_I_fev__hifi_reads_bin.full.11
contig_5698	salade_I_fev__hifi_reads_bin.full.11
contig_5774	salade_I_fev__hifi_reads_bin.full.11
contig_5781	salade_I_fev__hifi_reads_bin.full.11
contig_5907	salade_I_fev__hifi_reads_bin.full.11
contig_5959	salade_I_fev__hifi_reads_bin.full.11
contig_6619	salade_I_fev__hifi_reads_bin.full.11
contig_6947	salade_I_fev__hifi_reads_bin.full.11
contig_7373	salade_I_fev__hifi_reads_bin.full.11
contig_7406	salade_I_fev__hifi_reads_bin.full.11
contig_8065	salade_I_fev__hifi_reads_bin.full.11
contig_8149	salade_I_fev__hifi_reads_bin.full.11
contig_8207	salade_I_fev__hifi_reads_bin.full.11
contig_8716	salade_I_fev__hifi_reads_bin.full.11
contig_9341	salade_I_fev__hifi_reads_bin.full.11
contig_9852	salade_I_fev__hifi_reads_bin.full.11
contig_10342	salade_I_fev__hifi_reads_bin.full.12
contig_10847	salade_I_fev__hifi_reads_bin.full.12
contig_13086	salade_I_fev__hifi_reads_bin.full.12
contig_1569	salade_I_fev__hifi_reads_bin.full.12
contig_1928	salade_I_fev__hifi_reads_bin.full.12
contig_2743	salade_I_fev__hifi_reads_bin.full.12
contig_2768	salade_I_fev__hifi_reads_bin.full.12
contig_3527	salade_I_fev__hifi_reads_bin.full.12
contig_4481	salade_I_fev__hifi_reads_bin.full.12
contig_4688	salade_I_fev__hifi_reads_bin.full.12
contig_5092	salade_I_fev__hifi_reads_bin.full.12
contig_5716	salade_I_fev__hifi_reads_bin.full.12
contig_6293	salade_I_fev__hifi_reads_bin.full.12
contig_6467	salade_I_fev__hifi_reads_bin.full.12
contig_8098	salade_I_fev__hifi_reads_bin.full.12
contig_8759	salade_I_fev__hifi_reads_bin.full.12
contig_978	salade_I_fev__hifi_reads_bin.full.12
contig_10316	salade_I_fev__hifi_reads_bin.full.13
contig_11458	salade_I_fev__hifi_reads_bin.full.13
contig_11801	salade_I_fev__hifi_reads_bin.full.13
contig_1406	salade_I_fev__hifi_reads_bin.full.13
contig_3574	salade_I_fev__hifi_reads_bin.full.13
contig_3682	salade_I_fev__hifi_reads_bin.full.13
contig_3871	salade_I_fev__hifi_reads_bin.full.13
contig_4926	salade_I_fev__hifi_reads_bin.full.13
contig_5275	salade_I_fev__hifi_reads_bin.full.13
contig_5356	salade_I_fev__hifi_reads_bin.full.13
contig_7057	salade_I_fev__hifi_reads_bin.full.13
contig_722	salade_I_fev__hifi_reads_bin.full.13
contig_7854	salade_I_fev__hifi_reads_bin.full.13
contig_9159	salade_I_fev__hifi_reads_bin.full.13
contig_9655	salade_I_fev__hifi_reads_bin.full.13
contig_10396	salade_I_fev__hifi_reads_bin.full.14
contig_10690	salade_I_fev__hifi_reads_bin.full.14
contig_11816	salade_I_fev__hifi_reads_bin.full.14
contig_13019	salade_I_fev__hifi_reads_bin.full.14
contig_13339	salade_I_fev__hifi_reads_bin.full.14
contig_13358	salade_I_fev__hifi_reads_bin.full.14
contig_1346	salade_I_fev__hifi_reads_bin.full.14
contig_1545	salade_I_fev__hifi_reads_bin.full.14
contig_1615	salade_I_fev__hifi_reads_bin.full.14
contig_2312	salade_I_fev__hifi_reads_bin.full.14
contig_3500	salade_I_fev__hifi_reads_bin.full.14
contig_3699	salade_I_fev__hifi_reads_bin.full.14
contig_4102	salade_I_fev__hifi_reads_bin.full.14
contig_582	salade_I_fev__hifi_reads_bin.full.14
contig_6319	salade_I_fev__hifi_reads_bin.full.14
contig_6585	salade_I_fev__hifi_reads_bin.full.14
contig_7674	salade_I_fev__hifi_reads_bin.full.14
contig_8744	salade_I_fev__hifi_reads_bin.full.14
contig_9550	salade_I_fev__hifi_reads_bin.full.14
contig_10289	salade_I_fev__hifi_reads_bin.full.15
contig_10335	salade_I_fev__hifi_reads_bin.full.15
contig_10338	salade_I_fev__hifi_reads_bin.full.15
contig_10354	salade_I_fev__hifi_reads_bin.full.15
contig_10432	salade_I_fev__hifi_reads_bin.full.15
contig_10565	salade_I_fev__hifi_reads_bin.full.15
contig_10671	salade_I_fev__hifi_reads_bin.full.15
contig_10707	salade_I_fev__hifi_reads_bin.full.15
contig_10845	salade_I_fev__hifi_reads_bin.full.15
contig_10936	salade_I_fev__hifi_reads_bin.full.15
contig_10937	salade_I_fev__hifi_reads_bin.full.15
contig_11002	salade_I_fev__hifi_reads_bin.full.15
contig_11039	salade_I_fev__hifi_reads_bin.full.15
contig_1117	salade_I_fev__hifi_reads_bin.full.15
contig_11363	salade_I_fev__hifi_reads_bin.full.15
contig_11423	salade_I_fev__hifi_reads_bin.full.15
contig_11644	salade_I_fev__hifi_reads_bin.full.15
contig_11689	salade_I_fev__hifi_reads_bin.full.15
contig_11826	salade_I_fev__hifi_reads_bin.full.15
contig_11862	salade_I_fev__hifi_reads_bin.full.15
contig_11864	salade_I_fev__hifi_reads_bin.full.15
contig_11883	salade_I_fev__hifi_reads_bin.full.15
contig_11979	salade_I_fev__hifi_reads_bin.full.15
contig_12005	salade_I_fev__hifi_reads_bin.full.15
contig_12021	salade_I_fev__hifi_reads_bin.full.15
contig_12075	salade_I_fev__hifi_reads_bin.full.15
contig_12142	salade_I_fev__hifi_reads_bin.full.15
contig_12271	salade_I_fev__hifi_reads_bin.full.15
contig_12286	salade_I_fev__hifi_reads_bin.full.15
contig_12361	salade_I_fev__hifi_reads_bin.full.15
contig_12527	salade_I_fev__hifi_reads_bin.full.15
contig_12553	salade_I_fev__hifi_reads_bin.full.15
contig_12560	salade_I_fev__hifi_reads_bin.full.15
contig_12566	salade_I_fev__hifi_reads_bin.full.15
contig_1272	salade_I_fev__hifi_reads_bin.full.15
contig_12934	salade_I_fev__hifi_reads_bin.full.15
contig_12961	salade_I_fev__hifi_reads_bin.full.15
contig_12971	salade_I_fev__hifi_reads_bin.full.15
contig_13009	salade_I_fev__hifi_reads_bin.full.15
contig_13048	salade_I_fev__hifi_reads_bin.full.15
contig_13276	salade_I_fev__hifi_reads_bin.full.15
contig_13327	salade_I_fev__hifi_reads_bin.full.15
contig_13376	salade_I_fev__hifi_reads_bin.full.15
contig_13402	salade_I_fev__hifi_reads_bin.full.15
contig_1424	salade_I_fev__hifi_reads_bin.full.15
contig_1481	salade_I_fev__hifi_reads_bin.full.15
contig_1512	salade_I_fev__hifi_reads_bin.full.15
contig_1563	salade_I_fev__hifi_reads_bin.full.15
contig_1567	salade_I_fev__hifi_reads_bin.full.15
contig_1741	salade_I_fev__hifi_reads_bin.full.15
contig_1754	salade_I_fev__hifi_reads_bin.full.15
contig_1791	salade_I_fev__hifi_reads_bin.full.15
contig_1930	salade_I_fev__hifi_reads_bin.full.15
contig_1969	salade_I_fev__hifi_reads_bin.full.15
contig_200	salade_I_fev__hifi_reads_bin.full.15
contig_2239	salade_I_fev__hifi_reads_bin.full.15
contig_2310	salade_I_fev__hifi_reads_bin.full.15
contig_2367	salade_I_fev__hifi_reads_bin.full.15
contig_2560	salade_I_fev__hifi_reads_bin.full.15
contig_272	salade_I_fev__hifi_reads_bin.full.15
contig_2840	salade_I_fev__hifi_reads_bin.full.15
contig_294	salade_I_fev__hifi_reads_bin.full.15
contig_2959	salade_I_fev__hifi_reads_bin.full.15
contig_2995	salade_I_fev__hifi_reads_bin.full.15
contig_3010	salade_I_fev__hifi_reads_bin.full.15
contig_3020	salade_I_fev__hifi_reads_bin.full.15
contig_3054	salade_I_fev__hifi_reads_bin.full.15
contig_313	salade_I_fev__hifi_reads_bin.full.15
contig_3162	salade_I_fev__hifi_reads_bin.full.15
contig_318	salade_I_fev__hifi_reads_bin.full.15
contig_319	salade_I_fev__hifi_reads_bin.full.15
contig_3235	salade_I_fev__hifi_reads_bin.full.15
contig_3358	salade_I_fev__hifi_reads_bin.full.15
contig_3462	salade_I_fev__hifi_reads_bin.full.15
contig_3504	salade_I_fev__hifi_reads_bin.full.15
contig_3505	salade_I_fev__hifi_reads_bin.full.15
contig_3646	salade_I_fev__hifi_reads_bin.full.15
contig_3816	salade_I_fev__hifi_reads_bin.full.15
contig_383	salade_I_fev__hifi_reads_bin.full.15
contig_3935	salade_I_fev__hifi_reads_bin.full.15
contig_3943	salade_I_fev__hifi_reads_bin.full.15
contig_4033	salade_I_fev__hifi_reads_bin.full.15
